drbm,研制出
dtem,大盘股
duym,厦门市
dvvc,大姨妈
dwbb,大个子
dgwb,原来他
dgsk,万不可
dqtj,郁金香
dtnt,成长性
dunt,有效性
duww,大美人
dwfi,在追求
dwwx,大众化
dxlg,牵引车
dxth,三级片
dyaj,原计划
dypf,友谊赛
datm,万花筒
dbqe,太了解
devb,而且她
dfrh,大过年
dftg,硕士生
dhlx,有点累
dhuw,有点冷
dkkb,在哪啊
dlym,大连市
dnww,有心人
daft,成功者
dasg,有东西
dcab,万圣节
djjo,太明显
dkcn,大嘴巴
dwxx,百分比
dmqg,压岁钱
dihh,在海上
dwna,原住民
dvvy,大姑娘
dugj,大道理
dttg,硬生生
dtqq,大得多
daud,三巨头
dffq,大老远
dqqy,有多久
djpf,大师赛
dkwu,有品位
dcfg,龙骑士
dcaq,丰台区
dbje,太聪明
dadr,大草原
dadc,大英雄
dqcb,在犹豫
drst,布拉格
dwap,夏令营
dype,大赢家
dljg,有力量
dkgf,有别于
djwg,大师傅
dgaa,非正式
dgay,破天荒
dfrv,大趋势
dutm,有意向
dukh,有差距
dsow,胡椒粉
dqyy,达尔文
dqth,破解版
dpuk,研究部
dnip,大导演
debb,大肚子
ddym,太原市
ddbn,太爽了
ddbb,大胡子
dbwq,有了你
dbtx,太阳系
dawb,古惑仔
daqi,布莱尔
dwkk,存储器
dwfg,有分寸
duww,成交价
duwh,大半个
duvn,布兰妮
deyw,威胁论
dytm,大方向
dxsm,压缩机
dmuh,在网站
drgd,大热天
drsi,大排档
dugf,有益于
duiy,在新浪
dwet,有何用
dwrq,大爷的
dfnt,破坏性
dfcq,有喜欢
dlcn,古罗马
dlby,大男孩
dlab,感恩节
dkga,大中型
dprb,大字报
dpxc,三字经
drrv,有气势
dsbn,太酷了
dukh,郁闷中
dupt,成交额
dvow,大杂烩
dvve,大姐姐
dbpn,迈阿密
dclf,大观园
dwbn,太像了
dwkc,有人吗
dwxt,在他乡
dyfh,太认真
dykk,感应器
dyyu,有话说
dfbn,太坏了
dflt,破坏力
dfnn,威士忌
dgrh,在一年
dgtj,顾不得
dalw,大世界
diic,克洛泽
diya,感光度
djgb,三里屯
djic,三明治
dnkb,悲剧啊
dobn,太烂了
dpkc,厉害吧
dpkc,有空吗
dfip,大教堂
dggi,爽歪歪
dgwu,有两位
diwb,感觉他
dmlg,大风车
dpip,大礼堂
dqfg,威尔士
dvww,在女人
dwhh,大体上
dxnt,非线性
dbfn,在职场
dats,大萧条
dypn,面试官
dyjf,在店里
dyhh,百度上
dxtw,太幼稚
dwus,在父亲
dwop,万人迷
dumg,三门峡
dujy,有背景
dtgc,在得到
dsww,成本价
dstg,在校生
dryu,有的说
drym,大牛市
drgg,大提琴
dqwh,大忽悠
dqep,有多爱
dpyt,大实话
doot,大爆炸
dnbn,太丑了
dlqs,三国杀
dkip,历史学
djxe,大师级
djax,感冒药
daap,灰蒙蒙
dbbw,太阳队
dbpy,太阳神
dbyn,历险记
ddkq,在历史
dhfq,有点远
dgub,臧天朔
dgiy,三亚湾
dfia,百老汇
decc,而且又
dgtk,在一种
dgtf,有一千
deii,爽肤水
dbtl,大出血
dbqu,太阳镜
dbpw,太阳穴
dyto,太熟悉
dyep,在恋爱
dxxw,碳纤维
dwnu,有人买
duqe,大闸蟹
dtgd,大冬天
druq,在投资
drnf,大气层
dqjm,有外遇
dqbn,太猛了
dnym,有情调
dnca,感情戏
dmnt,原则性
dktx,历史系
dksk,在唱歌
djwh,古时候
djwa,大时代
dehc,厚脸皮
dwst,奈何桥
daad,古巨基
dyod,大麻烦
dyga,大户型
dvww,大好人
duqq,大资金
dsqt,压根儿
drtu,套近乎
drdq,克拉克
dqyh,大饭店
dqwh,有多个
dqqt,大猩猩
dqbi,威尔逊
dpyy,非官方
dnlt,威慑力
dlpf,三连冠
dkth,在别处
djmm,石景山
dimq,尤小刚
diiq,灰溜溜
dguj,太平间
dfog,非专业
dfkc,在干吗
dfkb,有才啊
dffb,在土地
dujg,有道是
dqiy,三角洲
dgyn,大事记
dblk,大陆架
dfwt,大动作
dfud,大块头
dflt,原动力
dwxg,三八线
dwkj,大合唱
dwab,三八节
dbce,原子能
dcfj,三叉戟
ddrt,左右手
dedg,三月三
delk,三脚架
dfjm,大元帅
dflg,大无畏
dgpl,太平军
dgsm,原型机
dgwf,故事会
difg,大学士
djlt,非暴力
dkaj,三叶草
dxmq,万维网
dknd,历史剧
dbgd,艳阳天
dllk,大团圆
dpnt,确定性
drbw,大扫除
dsdd,大哥大
dufb,原产地
dibb,石河子
dawg,大革命
dgxy,大一统
dhrg,太上皇
dkkg,感叹号
dkmm,大别山
dnnt,原发性
dplg,大客车
drbb,左撇子
dsfp,克格勃
dtmm,太行山
dywy,感谢信
duxy,大总统
dkcm,历史观
djjg,耗电量
dsux,大西北
dqqn,大锅饭
dmbb,大帽子
dggf,有赖于
diiy,大洋洲
deie,磁悬浮
dfje,胡志明
dftg,大专生
dfwf,大运会
dlfg,大力士
dars,大苏打
dbty,有出入
dddg,硬碰硬
dstr,有机物
dvbb,大妹子
dipn,大法官
drgd,大后天
dugd,大冷天
dfgk,原声带
dfey,大动脉
dfis,大运河
dbia,太子港
dbsy,原子核
djff,大昭寺
dkhi,大踏步
dqwt,成名作
dtnn,矿务局
dwgg,三合一
dryy,大后方
dwip,大会堂
dyad,成熟期
dauq,百花奖
dfrn,碰运气
dgce,万事通
dnnt,悲剧性
diis,大渡河
dnpg,三居室
dmud,硬骨头
duxc,古兰经
dkqi,达喀尔
dlxf,大团结
dfgk,耍无赖
dwpe,大作家
dsqu,三棱镜
dttr,古生物
dyft,大主教
dypb,古文字
dkma,奏鸣曲
dfoe,大老粗
dfgk,大喜事
dadd,百慕大
dqlk,三角架
dqqc,古铜色
drdl,万年历
dtlg,大篷车
dtww,三种人
diis,秦淮河
dgaq,大不敬
dsqg,碳酸钙
dwql,碘化钾
dpvt,百家姓
drwh,大气候
dgwy,压不住
diuk,大学问
dgce,百事通
dfhk,硕士点
dddt,硬邦邦
dubl,龙门阵
dkww,聋哑人
draw,牵牛花
drwh,成气候
dxkh,三级跳
dngf,有悖于
dwmq,破伤风
djid,大明湖
djgd,大晴天
diyx,成活率
dhaa,三点式
dgnt,故事性
dfyn,万元户
deuk,大肠癌
dwgy,研修班
dvbp,大杂院
dtow,爽身粉
dcwx,硬通货
drge,万年青
dqpu,三角裤
dqim,万金油
dpte,太空船
dqnt,非金属
dirm,大染缸
dkpw,百叶窗
dwbb,大分子
dwtg,研修生
dwyh,百货店
dxlt,牵引力
ddlg,碰碰车
ddmd,石灰岩
dhsu,龙虎榜
dfkk,非卖品
dffh,雄赳赳
dern,耍脾气
dlhj,破四旧
dksm,压路机
diyx,存活率
dalf,百花园
dxxx,压缩比
dwny,帮倒忙
dwqy,布谷鸟
dvem,原始股
durj,大前提
dugd,大前天
dtud,大舌头
dstp,三极管
dssg,有机酸
drud,大批判
drsf,硬指标
dubf,硬着陆
dutg,大半生
dwqt,大个儿
dwyt,布依族
damm,雁荡山
dslt,太极图
dsdg,石榴石
dyuj,有文章
dfnd,悲喜剧
dfaw,龙井茶
djky,百日咳
dddg,石灰石
dlge,压力表
diyx,感染率
dege,万用表
dbqy,太阳岛
dasu,耍花样
dvbb,大舅子
duud,雁门关
dukk,矿产品
dsws,有机体
dryw,大年夜
dryt,大白话
darv,耍花招
dwip,大食堂
dwyf,古体诗
dmkk,胡同口
dswq,三板斧
dsaj,夏枯草
drgf,有损于
dqnt,耐久性
dcmm,大巴山
dfjf,三元里
dfmm,大雪山
desg,硬脂酸
dent,威胁性
ddwr,三大件
ddcm,面面观
daxc,大藏经
dgwg,三班倒
dgqg,石斑鱼
dwwf,三合会
dwrn,硫化氢
dumh,大盖帽
drwd,耍手段
dpww,太空人
dseu,硅橡胶
dsfh,磷酸盐
dsfh,硝酸盐
dard,磁共振
dais,雄黄酒
duae,大头菜
dvqy,百灵鸟
dquf,三句半
drlh,灰指甲
dwkg,百分号
dwtr,硫化物
dmdg,寿山石
dgsm,大型机
dekk,耐用品
dncn,大司马
dgym,龙王庙
dbnt,有限性
dbmp,布隆迪
dbmh,太阳帽
dsdm,胡椒面
dybb,大麻子
dwkh,耍贫嘴
duyw,大辩论
drst,石拱桥
drmm,太白山
dwfy,万人坑
dwws,大集体
dynn,万言书
dgff,大理寺
dpuh,太空站
drln,有所思
dswg,太极剑
dtgg,大循环
dtim,矿物油
ddqc,三原色
daga,三七开
daew,大花脸
dlqk,压力锅
djsd,太师椅
duft,有产者
dsfh,硅酸盐
dghc,耍赖皮
dgtp,三不管
dwrm,百分制
dxfw,故纸堆
dxwg,三结合
dask,万艾可
ddmq,耍威风
drdf,大气压
drft,压迫者
dsrf,有机质
dtdw,三重奏
dtwy,压得住
dwov,百分数
dwyw,三段论
dywn,万户侯
doxo,大米粥
djbb,有日子
dwhk,百分点
dvtg,三好生
duwf,碰头会
dpyw,有神论
dphk,太空战
dnhv,耍心眼
dkkg,大咧咧
diud,耍滑头
dqaq,三角区
dwaa,三段式
dqbb,碰钉子
dtte,三季稻
dsgn,石棉瓦
dceu,万能胶
ddpw,石灰窑
dekk,感受器
dkwx,大路货
dlsm,压力机
dqfg,大包干
dsqm,硫酸铜
dwtr,碳化物
dppu,百褶裙
dkbu,大串联
deiq,龙须沟
dywq,石膏像
diqt,在逃犯
dgwx,大型化
dgov,有理数
dcqt,有劲儿
dddg,磷灰石
dwjf,夏令时
dwyx,百分率
dxsr,硬纸板
dsfh,碳酸盐
diid,咸水湖
dafw,硬功夫
dbmq,太阳风
durh,大前年
dlca,压轴戏
dkyn,感叹词
dkjh,三叶虫
dwdf,碳化硅
dbcd,太子参
dbjf,太阳时
dvqt,大婶儿
dpqn,百家饭
dyif,成文法
diws,磁流体
ddaw,大碗茶
dbof,太阳灶
daqg,大黄鱼
duqg,大头鱼
dkqt,有味儿
dqjq,非贸易
dtab,万向节
dpgy,研究班
drqt,在押犯
dwsr,三合板
dasw,耍花枪
dvgd,三九天
dedm,龙须面
dqlu,面包圈
dqwg,三角债
drkg,破折号
drlf,大兵团
dpqt,有空儿
dprd,大礼拜
dbuj,三联单
dikk,夸海口
dytf,硬广告
drsk,大拇哥
dbqt,石子儿
dgra,有一搭
dgaw,大丽花
djrm,夏时制
diur,三尖瓣
dirn,石油气
dbqk,原子钟
duia,厦门港
dbtt,原子笔
dukm,龙门吊
dwtl,硬任务
dgfu,硬环境
dikm,非党员
dlxg,磁力线
dorq,大烟鬼
dtwa,古生代
dxww,牵线人
dsql,硫酸钾
drrh,大后年
dkyl,成品库
dkyx,成品率
dboy,太阳炉
dbjj,太阳日
dylf,大庄园
dqsr,三角板
dyyt,布朗族
dcxn,三叠纪
dmtq,泰山移
dsqk,硫酸铝
dtxy,三和弦
dixt,大泽乡
dlth,存车处
dung,套交情
dqgk,三角带
dlou,原辅料
dkqk,感叹句
daas,硝基苯
dbdl,太阳历
dcsf,套马杆
dvwf,大刀会
dulk,龙门架
dijg,克当量
dsrn,碳酸气
drjt,牵牛星
drfk,布拉吉
dqqr,三角铁
deaj,龙须草
dfwy,大赦令
drqm,耐热钢
dwge,百分表
dodf,耐火砖
dkbb,尥蹶子
diip,灰沉沉
drca,耍把戏
dpfd,太空城
deqv,帮助键
deae,龙须菜
dtqt,面条儿
dwqm,硫化钠
dwqe,磁偏角
dvxu,达姆弹
dytp,大庄稼
dspt,成本额
dpyx,大家畜
dpag,太空葬
dymw,大庾岭
dosm,碾米机
ddrf,石灰质
dbrh,克隆牛
dbos,太阳灯
datj,大茴香
damd,石英岩
dwqv,碘化银
dkoy,成品粮
dwya,矿化度
dbjg,原子量
dusm,原装机
dqce,大猫熊
deoo,大脑炎
duqn,龙门刨
drpw,龙泉窑
dmxn,石炭纪
dran,耍手艺
dwdd,硫化碱
duqt,有门儿
dgqm,碳素钢
dusa,大立柜
dvss,原始林
dwqq,磁合金
dhma,大眼贼
dblf,原子团
ddsm,励磁机
dpye,百衲衣
dslg,大板车
dyqg,成衣铺
diug,克汀病
duyi,磁效应
dujh,磕头虫
ddmm,砍大山
dyqt,有谱儿
dtsm,压延机
dfyy,石鼓文
dpsr,太空棉
dull,丰产田
dith,感光片
edwu,朋友们
etkk,服务器
eeep,爱爱爱
egbn,受不了
eebn,采用了
enrq,爱情的
etkm,服务员
evft,爱好者
epft,受害者
erjg,用的是
edyu,朋友说
ersm,用手机
egud,用不着
ebjf,肚子里
ebjf,脑子里
eymq,腾讯网
ehwq,爱上你
etnn,爱自己
eawb,及其他
etog,服务业
eijf,脑海里
equf,爱尔兰
epww,受害人
etud,用得着
egyw,县政府
ejkt,受影响
elsg,胆固醇
eyqk,用户名
elft,爱国者
ettk,及各种
eauq,月工资
egxx,爱丽丝
eeuk,乳腺癌
edkc,朋友吗
ettg,服务生
emum,采购商
erkk,遥控器
euwq,爱着你
ewpd,受伤害
eqgx,胰岛素
egwq,爱死你
efyc,受教育
ehtr,爱上我
eyfa,爱词霸
ewrm,股份制
etum,服务商
ebut,肚子疼
etbn,受得了
eqes,胜负彩
ehfn,脚步声
edkb,朋友啊
eayg,用英语
eyft,受访者
etft,胜利者
euft,受益者
eyeb,脱衣服
etwx,爱德华
eirq,胆小鬼
etnb,受委屈
ettp,脑血管
exeq,脑细胞
eapx,及其它
eget,用不用
erqq,脑白金
egir,受刺激
eugf,受益于
ewry,受保护
eghh,用不上
edkc,朋友吧
ebuc,肚子痛
ehvb,爱上她
emld,受贿罪
eigh,月光下
edpe,朋友家
ehdj,脸皮厚
erfm,受打击
etuh,服务站
eyov,用户数
etit,爱生活
eyrl,脱衣舞
ebrm,受限制
eesg,脂肪酸
eiqq,助学金
encm,爱情观
eudg,服装厂
erkh,脚后跟
erkk,乳制品
enth,爱情片
eurq,爱美的
ewwg,脏兮兮
eqbn,受够了
edbb,爱面子
edwx,肝硬化
eyvt,用户群
exym,县级市
etaq,服务区
etkc,爱我吗
emtg,爱迪生
ejqy,彩虹岛
euab,膝关节
eutr,爱着我
exsy,肺结核
ekte,脱口秀
ernd,肥皂剧
etuk,服务部
ehrl,肚皮舞
earj,须菩提
eace,肝功能
eabp,县医院
egfh,受不起
egit,爱琴海
eubb,脚丫子
euww,受益人
eggf,乃至于
erqc,乳白色
elny,爱国心
etck,服务台
eklg,脚踏车
erlk,脚手架
efai,脑震荡
ejfg,及时雨
enrr,脂蛋白
ettu,胖乎乎
etud,脏乱差
efqi,爵士乐
eufg,助产士
exdg,胆结石
eitl,脑溢血
eijg,肺活量
eeiq,腹股沟
ebtl,脑出血
edwq,县太爷
edfn,采石场
eeef,胳膊肘
eeis,乳胶漆
ertm,服兵役
edbb,腮帮子
ejih,脑电波
ekkk,助听器
ewxo,腊八粥
eibb,胖小子
epxc,脑神经
eriq,肥皂泡
erud,脚指头
etsw,脑血栓
eeug,肥胖症
egoo,胆囊炎
ekkf,胖嘟嘟
eeoo,脑膜炎
emkm,采购员
ewrc,脑袋瓜
etnt,服务性
etaw,月季花
eijg,用水量
egyn,脑死亡
efrl,爵士舞
exgx,胆红素
enqt,脸蛋儿
eutu,肿瘤科
esbe,肠梗阻
eufd,服装城
ewyj,乳化剂
egfq,月平均
efey,肺动脉
erbb,脑瓜子
erek,肺气肿
eeoo,乳腺炎
ewsr,胶合板
etii,脑积水
eeyf,朦胧诗
eaqt,月牙儿
eoyj,胶粘剂
ejlt,脑电图
eiiy,脑脊液
edit,胖大海
etws,脑垂体
erqn,受气包
eeuk,膀胱癌
eebb,腿肚子
exxw,肌纤维
eysr,脚底板
eiek,肺水肿
elug,肠胃病
enug,肺心病
eubb,脑门子
eepw,胳肢窝
etpy,服务社
eujg,服装师
ebkk,腊子口
eebb,脚脖子
epwy,逐客令
eint,脂溢性
eeoo,腮腺炎
euqg,胖头鱼
euqt,脑门儿
egjj,助残日
eqsm,胶印机
eexa,胭脂红
eaga,月牙形
eaca,采茶戏
etoo,脉管炎
efst,悬索桥
eorn,脂粉气
eume,膝盖骨
eytl,脑充血
eqth,彩色片
epaq,采空区
ersg,胱氨酸
ewwy,月全食
ebug,月子病
edyo,肝硬变
eesr,脱脂棉
effy,胖墩墩
eeem,腓肠肌
ekbb,脚蹬子
eosm,脱粒机
efyn,助动词
ewth,月份牌
etxq,胶版纸
eaqc,乳黄色
enln,用心思
elgf,胎甲球
efjj,助老日
eqss,悬铃木
epbn,肠穿孔
ewiy,乳化液
esss,用材林
ehtp,胶皮管
eyww,受话人
eirf,胆汁质
ewxi,膨体纱
edex,脑磷脂
eate,采莲船
euiy,乳状液
fide,都没有
fgfh,越来越
fwtc,干什么
fdvt,老百姓
fghi,进一步
frjg,真的是
fsny,都可以
frtv,真的很
ftbn,进行了
ffbn,过去了
fprq,幸福的
fprq,真实的
fryl,无所谓
fgbn,起来了
fnxc,都已经
fwpe,老人家
ffkm,运动员
fcwq,喜欢你
fgce,都不能
fryn,二手房
fkjf,去哪里
frkc,真的吗
fsny,才可以
fdft,志愿者
frvb,真的好
fabp,去医院
fgnb,都不敢
frgh,支持下
ftqn,博物馆
fjrq,真是的
fddy,老太太
fyuk,教育部
fsmm,赵本山
fckt,喜欢吃
fgth,动画片
fwqk,十分钟
fwde,都会有
fgfc,动不动
fmrh,十几年
flrq,韩国的
fjbb,过日子
ftsm,直升机
fbad,土耳其
fynn,教育局
fwvc,真他妈
frww,老年人
fgqa,真不错
ffqq,二十多
fedc,老朋友
fdjg,无非是
ffyh,专卖店
fukh,无意中
fouq,无数次
fubb,老头子
fgce,却不能
fgsh,都不想
fsvy,老板娘
ftjj,过生日
fttg,老先生
fwde,才会有
fywx,城市化
fbrq,无限的
fjjb,才是最
fjwq,都是你
fjyu,老师说
fwbb,老爷子
fumq,地产网
fgfc,过不去
fgna,都不懂
fymq,教育网
fybn,无语了
ffwf,运动会
ftlf,动物园
fbkk,进出口
fjtv,都是很
fmwh,十几个
fned,都必须
ffit,云南省
ftnn,教科书
frbn,过年了
ftwr,无条件
fpnt,真实性
ftyx,增长率
fygy,培训班
fftg,博士生
fgwq,老天爷
frlg,二手车
frsh,真的想
fppu,赤裸裸
frvb,运气好
fnrq,无情的
fybn,都忘了
fvgv,未婚妻
fgbn,过不了
ffcq,超喜欢
fdhk,都有点
fdcf,去面对
ftrq,动物的
fgpg,地下室
fdih,老太婆
fdpd,真厉害
fghh,赶不上
frft,支持者
fsep,真可爱
fsit,吉林省
fubm,培养出
fwtf,霍华德
fquh,地铁站
fpwo,老家伙
fkit,地中海
frfh,越看越
fsdh,需要在
fuwr,零部件
fgvb,都不好
fjwf,博览会
fjww,城里人
flym,直辖市
fdrh,未成年
fckb,喜欢啊
fpkb,幸福啊
frxe,二年级
fyth,云计算
fyym,南京市
fksv,干嘛要
fiso,教学楼
ffsc,垃圾桶
ffkc,过去吧
ftrq,未知的
frkb,真的啊
fbgo,都出来
fftr,救救我
fwbn,求你了
fwlf,二人转
fxjn,无线电
fpwu,专家们
fgqk,都不够
fkkn,干嘛呢
fmrh,过几年
ffee,十二月
fyya,去试试
fuuj,无意间
ffkb,垃圾啊
fdft,幸存者
fjlg,越野车
fkbn,去哪了
flgc,增加到
famn,袁世凯
fowx,专业化
fpab,元宵节
fppf,老祖宗
frlg,救护车
fsyu,老板说
fdpl,志愿军
fdhh,真面目
fgee,十一月
ffdn,二十万
fjwb,都是他
fifa,都江堰
fdyn,二套房
fdud,无厘头
fcjf,索马里
fayg,救世主
fwwq,老爷爷
fntr,都怪我
fuem,地产股
ftng,彭德怀
fykc,地方吗
fwuf,雪佛兰
fvfw,未婚夫
famq,十七岁
fgmq,土豆网
ffdg,二十三
flip,动力学
fshh,地板上
foyj,专业课
fwtu,增值税
fynn,协议书
fgdj,老一辈
ffwt,二十八
ffaf,运动鞋
fdfw,士大夫
fhqu,戴眼镜
fksf,城中村
fpkc,幸福吗
fqym,无锡市
fsep,超可爱
fuum,地产商
fvve,老奶奶
fwet,起作用
fwth,动作片
ffjg,需求量
ffrg,博士后
fgii,地下水
fgkh,无形中
fiim,地沟油
flsm,运输机
foww,无数人
fptr,吉祥物
fpxt,十字绣
fudj,老前辈
fuyk,无意识
fawx,规范化
fwrh,十余年
ffbn,都走了
fiih,老婆婆
flth,塔罗牌
fnyt,真心话
fplk,十字架
fpmq,博客网
fpxe,专案组
fqyt,朝鲜族
frtm,埃托奥
frwx,嘉年华
ftfc,过得去
fugk,超音速
fxad,戴维斯
fykc,地方吧
fubn,干净了
fadd,十七大
fbfg,雷阵雨
fwhh,无休止
fvqt,赵灵儿
fuyi,老北京
ftov,未知数
fqdx,雪铁龙
fpbn,考完了
fnth,喜剧片
fmmm,井冈山
fmgd,十几天
fjab,教师节
fimg,鼓浪屿
fgbn,走不了
fgbn,救不了
faqg,零花钱
fkyb,零距离
fgww,过来人
fgxg,地平线
ffmt,二十几
fytf,去旅行
fyds,教育厅
fxqq,违约金
fwum,零售商
fuqt,老头儿
ftbn,无敌了
font,专业性
fbft,求职者
fnnm,喜刷刷
flad,索罗斯
fuyq,无意义
fdxg,二三线
flxe,动车组
flma,卖国贼
fkxg,起跑线
fjth,老照片
ffbq,真无聊
fwww,零售价
ffih,超声波
fwth,真人版
ftpl,远征军
frud,支撑着
frbn,干掉了
foyn,专业户
fnnx,坏习惯
fgsh,真不想
fsnr,真可怕
frsy,动手术
fqwh,十多个
fpkg,老字号
fbrm,无限制
ffqg,南朝鲜
ffgo,动起来
fdwq,老大爷
fype,教育家
fwte,真人秀
fwsm,无人机
furq,无效的
fdsk,老大哥
fdmq,十三岁
fdgg,二百五
fuhw,走着瞧
fiwq,二少爷
fckj,喜欢喝
ffuk,老干部
fqrx,无名指
fryx,支持率
fgbn,干不了
fhfu,无止境
fylw,教育界
fvkt,真好吃
fvkr,真好听
fynf,需谨慎
fxym,地级市
fweb,真佩服
fwwf,去体会
fbfh,吉隆坡
fwyw,进化论
fxeq,干细胞
fxkm,教练员
fclg,直通车
fdpg,教研室
fete,动脑筋
fhwx,老龄化
fjkq,二师兄
fjos,霓虹灯
fjvb,都是她
fkxj,过路费
fsfi,都要求
fqud,二锅头
fgbn,雷到了
fdun,真郁闷
fdft,示威者
fyfh,越说越
fwog,零售业
fswu,老板们
fstr,动植物
fsna,真可惜
frip,地质学
fqgd,十多天
fmwh,过几个
fmfn,老同志
flud,替罪羊
fatr,韦斯特
fabn,过期了
fuiy,南美洲
fukm,裁判员
frwu,支撑位
fult,示意图
faad,夫斯基
ffbn,都过了
fdsh,都在想
fibb,老婆子
ftut,土特产
fybp,考试院
fymq,考试网
fnng,真性情
fgfd,动画城
fgfd,地下城
fgpe,老玩家
fbaa,教职工
ffjg,运动量
feny,献爱心
ffeb,运动服
fflh,霍元甲
ffqt,幸运儿
fgvb,真不好
fngk,亏心事
fwwq,老佛爷
fulg,吉普车
ftug,老毛病
fiiu,喜洋洋
ftbb,老毛子
fsym,吉林市
fstp,二极管
fkwr,元器件
fruy,走后门
fyip,教育学
fafw,真功夫
frkc,真的吧
fqbb,干儿子
fppe,过家家
fpjt,十字星
fjth,专题片
fbkb,走了啊
fbbb,坏孩子
fbad,无限期
fynn,起诉书
fykh,南京路
fyjg,考试题
fyfh,走就走
fuug,真善美
furq,老头的
fthk,增长点
fpyw,无神论
fpyt,土家族
fmud,老骨头
fmoq,袁崇焕
fkat,老中医
fgwb,直到他
fgkk,老两口
ffsu,地址栏
feww,十月份
fenu,袁腾飞
fegc,都受到
fykb,无语啊
fxus,老母亲
fvvl,老娘舅
fftd,老规矩
fubb,卖关子
fuaa,封闭式
ftpu,超短裙
fthh,赶得上
frxg,趋势线
fqpb,起名字
fpsu,封神榜
fpid,堰塞湖
fkgf,去哪玩
fjvb,老师好
fiiv,无污染
ftsm,起重机
fant,规范性
fbym,城隍庙
feqg,零用钱
fgip,地下党
ftyy,教科文
fknt,趣味性
fufj,南北朝
fugd,老半天
fmbb,戴帽子
frah,老掉牙
fglt,地形图
fbia,嘉陵江
fegf,求助于
fynt,地方性
fyim,无底洞
ftsc,专利权
ftma,进行曲
frtp,支气管
fqaw,超负荷
fjwg,老师傅
fplf,考察团
fngf,无愧于
fypn,地方官
fwlg,老爷车
ftnt,规律性
frak,献殷勤
ffrm,二进制
ffem,垃圾股
fbje,南联盟
foiw,老糊涂
fwnf,老领导
fsbb,老样子
fwyh,零售店
fnad,吉尼斯
ffjf,过去时
fffn,运动场
fywx,超豪华
fyvt,城市群
fyqi,戴高乐
fxsm,教练机
fugf,南半球
ftww,求知欲
fnkm,教导员
fikk,示波器
fiif,教学法
fgsf,地球村
fgiy,超一流
fgip,地理学
ffyg,土地证
ffwv,十二分
fffn,走过场
fdwq,老太爷
fdat,老古董
fbny,进取心
fant,进攻性
fajs,无花果
frwx,二手货
fswr,零配件
furh,过新年
fhdc,老战友
fujp,地头蛇
fgrq,替死鬼
ffbb,老夫子
fdip,考古学
fuqv,干着急
fuaj,墙头草
fppl,十字军
feal,无用功
faww,土著人
fawg,老革命
falk,起落架
fwwc,老公公
fuhk,地道战
fuad,培养基
ftqd,超自然
fant,地区性
fiid,老江湖
fgwy,地球仪
fmud,嘉峪关
fudh,走亲戚
fvww,老好人
fasg,坏东西
fqru,超链接
frkk,进气口
ftdh,卖身契
fdxe,教研组
fgfc,动一动
fjde,赶时髦
fbym,夫子庙
fjss,塔里木
fqqc,直勾勾
frsi,老搭档
ftlu,救生圈
fuft,无产者
fdma,协奏曲
feuk,直肠癌
fiqt,干活儿
fkww,过路人
fhfg,老战士
fqqa,无名氏
frgx,干扰素
fcos,走马灯
frol,二手烟
fyev,二郎腿
fgdd,老一套
fgrt,露一手
fhhv,干瞪眼
fwpt,零售额
fttg,专科生
fagq,过劳死
fdvc,老大妈
ffbw,运动队
ffmq,城域网
flif,老办法
fykh,走弯路
fyfn,地方志
ftye,救生衣
fpdd,无穷大
frup,土皇帝
fsiy,南极洲
fust,老资格
ffih,地震波
ffhk,运动战
fwwr,老伯伯
fmsm,鼓风机
ftif,专利法
ftte,救生艇
fvvy,老姑娘
fiid,走江湖
fkge,老中青
fkum,进口商
faap,雾蒙蒙
farh,老黄牛
fdcw,老大难
fjif,教师法
fint,过渡性
fiiu,喜滋滋
ffrl,霹雳舞
fqxg,封锁线
fqxx,走钢丝
frrt,二把手
ftbp,博物院
fyuj,坏主意
ftts,赤条条
faxj,丧葬费
fgfp,干不过
ffrm,十进制
fqff,塔尔寺
fsss,都柏林
fsfh,无机盐
frrt,直挺挺
fyjf,地方时
ftnn,专利局
ftlw,动物界
fnpg,起居室
flte,运输船
ffru,堪培拉
fduh,雷达站
fdgo,索非亚
fbdd,无限大
fjuj,霎时间
fdbf,十三陵
ffdd,雷声大
flte,运输舰
fmbw,零风险
fmtj,未见得
fpdi,真空泵
fsdf,地板砖
fuov,过半数
flxg,运输线
fack,雨花台
faqu,老花镜
fpyf,真空计
frbw,救护队
frpt,亏损额
ftip,动物学
ftkm,救生员
futa,裁判长
fwqt,老伴儿
ffld,老顽固
fgey,赶不及
fgii,地表水
fgta,干事长
fhuh,起点站
fiqq,救济金
fjpf,越野赛
fvnn,城建局
ftip,运筹学
fnar,教书匠
flog,运输业
fiii,趟浑水
ffip,运动学
fdvy,老大娘
fwgy,进修班
fdfb,盐碱地
fsyk,老相识
fooa,无烟煤
flas,二甲苯
fkwx,进口货
fjtd,动量矩
fadg,雨花石
fytr,填充物
fryj,增白剂
fjib,干电池
flaa,填鸭式
fpbw,考察队
ftkk,均衡器
fosm,干燥机
fdnm,老三届
fdrj,吉布提
ffta,零增长
ffyw,二元论
ftkk,雨刮器
fxlg,协约国
fymm,二郎山
futu,零关税
fuwf,零首付
funt,封闭性
fujt,超新星
ftyx,零利率
frgy,老年斑
frug,老年病
ftkj,二重唱
fwdj,十传百
fgyw,老豆腐
ffye,运动衣
